--- Worksheet: 1996 ---
Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted	CarrierDelay	WeatherDelay	SDelay	SecurityDelay	LateAircraftDelay
2001	6	28	4	859	900	1144	1147	UA	2706	N389ä1	105	107	85	-3	-1	LAS	DEN	629	8	12	0		0					
2001	6	1	5	1423	1410	2153	2140	US	40	N622Aä	270	270	242	13	13	LAX	CLT	2125	8	20	0		0					
2001	6	13	3	713	715	818	824	US	157	N618Aä	65	69	46	-6	-2	PHL	PIT	267	10	9	0		0					
2001	6	1	5	1353	1400	1735	1645	US	270	N806äâ	222	165	177	50	-7	MIA	PIT	1013	7	38	0		0					
2001	6	9	6	2032	2025	2132	2131	DL	703	ActiveX VT_ERROR: 	240	246	217	1	7	ATL	LAS	1747	6	17	0		0					
2001	6	14	4	937	925	1126	1123	DL	828	N223Dé	49	58	35	3	12	HSV	ATL	151	6	8	0		0					
2001	6	30	6	1227	1230	1343	1406	DL	937	N173Dé	196	216	177	-23	-3	CVG	SLC	1449	7	12	0		0					
2001	6	29	5	1256	1240	1807	1751	DL	1052	N911D1	191	191	164	16	16	RNO	DFW	1345	13	14	0		0					
2001	6	2	6	1155	1125	1302	1233	DL	1158	N511D1	67	68	48	29	30	ATL	GSO	306	5	14	0		0					
2001	6	17	7	1444	1450	1600	1613	DL	1267	N3301@	76	83	59	-13	-6	SLC	MSO	436	5	12	0		0					
2001	6	20	3	2025	2025	4	2353	DL	1482	N908D1	159	148	127	11	0	SLC	MCI	919	12	20	0		0					
2001	6	15	5		1715		1836	DL	1600	N514D1		81				ATL	SDF	321	0	0	1		0					
2001	6	27	3	651	655	745	806	DL	1714	ActiveX VT_ERROR: 	54	71	39	-21	-4	CLE	CVG	221	4	11	0		0					
2001	6	15	5	1529	1530	1640	1648	DL	1839	N37373	71	78	36	-8	-1	BOS	LGA	185	4	31	0		0					
2001	6	25	1	2014	2020	2213	2215	DL	1956	N684D1	59	55	29	-2	-6	BHM	ATL	134	18	12	0		0					
2001	6	27	3	1107	1110	1320	1204	DL	2099	N392D1	193	114	175	76	-3	SLC	SFO	599	5	13	0		0					
2001	6	3	7	1859	1900	2021	2040	DL	2270	N37302	82	100	54	-19	-1	DCA	BOS	399	10	18	0		0					
2001	6	14	4	1832	1715	2210	2030	DL	2454	ActiveX VT_ERROR: 	218	195	172	100	77	MCO	BOS	1121	9	37	0		0					
2001	6	25	1	1358	1401	1513	1518	HP	52	N659Aæ	75	77	61	-5	-3	SJC	LAS	386	5	9	0		0					
2001	6	8	5	952	957	1115	1119	HP	227	N309Aæ	83	82	55	-4	-5	LGB	PHX	355	13	15	0		0					
2001	6	15	5	1020	1020	1245	1245	HP	457	N810Aæ	85	85	70	0	0	PHX	SLC	507	4	11	0		0					
2001	6	7	4	746	746	937	926	HP	647	N632Aæ	231	220	199	11	0	IND	PHX	1489	12	20	0		0					
2001	6	7	4	2343	2346	106	108	HP	856	N150Aæ	83	82	64	-2	-3	LAS	SFO	414	4	15	0		0					
2001	6	6	3	855	900	954	958	MQ	3119	ActiveX VT_ERROR: 	59	58	37	-4	-5	LAX	PSP	110	4	18	0		0					
2001	6	22	5	2021	1945	2128	2100	MQ	3344	ActiveX VT_ERROR: 	67	75	47	28	36	SHV	DFW	190	12	8	0		0					
2001	6	28	4	1516	1436	1615	1540	MQ	3577	ActiveX VT_ERROR: 	59	64	41	35	40	DFW	LAW	140	5	13	0		0					
2001	6	25	1	920	917	1231	1235	MQ	3745	ActiveX VT_ERROR: 	131	138	115	-4	3	DFW	GSP	862	4	12	0		0					
2001	6	4	1	1150	1151	1253	1246	MQ	4027	ActiveX VT_ERROR: 	63	55	29	7	-1	ORD	GRB	174	3	31	0		0					
2001	6	5	2	1125	954	1316	1159	MQ	4190	ActiveX VT_ERROR: 	51	65	36	77	91	ORD	TVC	224	2	13	0		0					
2001	6	19	2	1157	1145	1252	1238	MQ	4377	ActiveX VT_ERROR: 	55	53	27	14	12	ORD	PIA	130	3	25	0		0					
2001	6	13	3	1737	1630	1830	1720	MQ	4611	ActiveX VT_ERROR: 	53	50	23	70	67	BOS	PWM	95	7	23	0		0					
2001	6	18	1	929	900	1125	1115	MQ	4980	ActiveX VT_ERROR: 	116	135	104	10	29	BOS	CMH	640	2	10	0		0					
2001	6	18	1	1745	1750	1846	1855	MQ	5181	ActiveX VT_ERROR: 	61	65	37	-9	-5	JFK	ORH	150	4	20	0		0					
2001	6	1	5	1946	1950	2355	2340	NW	104	N307äâ	189	170	151	15	-4	MSP	LGA	1020	11	27	0		0					
2001	6	16	6	724	720	910	849	NW	219	N361Næ	106	89	61	21	4	MSP	MCI	393	7	38	0		0					
2001	6	25	1	1321	1330	1420	1429	NW	330	N763N3	59	59	39	-9	-9	TVC	DTW	207	6	14	0		0					
2001	6	4	1	1201	1200	1444	1500	AA	3	N368A1	343	360	323	-16	1	JFK	LAX	2475	5	15	0		0					
2001	6	28	4	820	820	1113	1128	AA	265	N626A1	353	368	310	-15	0	JFK	SEA	2421	3	40	0		0					
2001	6	27	3	1506	1511	2108	2107	AA	414	N564A1	242	236	217	1	-5	SEA	ORD	1721	12	13	0		0					
2001	6	13	3	641	646	1130	1153	AA	551	N228A1	169	187	147	-23	-5	FAT	DFW	1313	13	9	0		0					
2001	6	23	6	1104	1050		1520	AA	712	N456A1		210			14	DFW	LGA	1389	0	15	0		1					
2001	6	15	5	806	807	959	959	AA	865	N482A1	173	172	155	0	-1	PBI	DFW	1103	10	8	0		0					
2001	6	15	5	1625	1625	1813	1818	AA	1067	N2DJA1	108	113	91	-5	0	HSV	DFW	603	7	10	0		0					
2001	6	5	2	1421	1421	1757	1816	AA	1200	N463A1	156	175	138	-19	0	DFW	RIC	1158	7	11	0		0					
2001	6	8	5	1117	1110	1411	1413	AA	1328	N2AâA1	114	123	101	-2	7	ORD	HPN	738	3	10	0		0					
2001	6	27	3	1635	1636	1935	1928	AA	1442	N2BKA1	120	112	104	7	-1	ORD	DCA	612	6	10	0		0					
2001	6	19	2	1909	1909	2034	2048	AA	1573	N428A1	205	219	179	-14	0	DFW	OAK	1456	5	21	0		0					
2001	6	23	6	2050	2047	2254	2259	AA	1706	N447A1	124	132	106	-5	3	DFW	IND	762	5	13	0		0					
2001	6	2	6	634	640	752	810	AA	1840	N2CMA1	78	90	57	-18	-6	DCA	BOS	399	8	13	0		0					
2001	6	4	1	903	911	1440	1503	AA	1972	N551A1	217	232	195	-23	-8	SEA	DFW	1660	12	10	0		0					
2001	6	14	4	1301	1245	1510	1512	AA	2229	N406A1	129	147	114	-2	16	ORD	DFW	802	5	10	0		0					
2001	6	7	4	1901	1905	2019	2023	AA	2721	NR32A1	78	78	61	-4	-4	SJC	S	342	7	10	0		0					
2001	6	23	6	1958	2000	2035	2035	AQ	78	ActiveX VT_ERROR: 	37	35	26	0	-2	HNL	OGG	100	2	9	0		0					
2001	6	25	1	838	800	1041	1017	AQ	441	ActiveX VT_ERROR: 	303	317	290	24	38	OAK	HNL	2409	5	8	0		0					
2001	6	23	6	147	150	628	605	AS	132	N305Aâ	221	195	178	23	-3	ANC	SEA	1449	28	15	0		0					
2001	6	4	1	903	908	1049	1055	AS	369	N782Aâ	106	107	93	-6	-5	SMF	SEA	605	7	6	0		0					
2001	6	13	3	1349	1356	1506	1519	AS	548	N793Aâ	77	83	60	-13	-7	SFO	PSP	421	4	13	0		0					
2001	6	10	7	1957	1955	2301	2302	CO	127	N14214	364	367	330	-1	2	EWR	SEA	2401	6	28	0		0					
2001	6	8	5	1226	1230	1341	1339	CO	352	N37882	75	69	35	2	-4	EWR	BOS	200	11	29	0		0					
2001	6	7	4	1315	1315	1526	1512	CO	606	N10834	131	117	87	14	0	IAH	MCI	643	3	41	0		0					
2001	6	25	1	2015	2015	2313	2317	CO	1087	N17139	178	182	137	-4	0	EWR	PBI	1024	5	36	0		0					
2001	6	19	2	1523	1525	1649	1713	CO	1283	N19638	146	168	121	-24	-2	EWR	STL	872	5	20	0		0					
2001	6	5	2	1750	1750		2101	CO	1528	N69311		131			0	ABQ	IAH	744	0	20	0		1					
2001	6	18	1	841	845	1056	1059	CO	1683	N72821	135	134	111	-3	-4	IND	IAH	845	11	13	0		0					
2001	6	22	5	1814	1725	1855	1814	CO	1855	N936Aâ	41	49	25	41	49	IAH	AUS	140	4	12	0		0					
2001	6	1	5	2017	2005	2207	2206	DL	187	ActiveX VT_ERROR: 	110	121	83	1	12	ATL	DTW	594	7	20	0		0					
2001	6	13	3	852	850	1320	1326	DL	318	N538D1	148	156	129	-6	2	DEN	CVG	1069	3	16	0		0					
2001	6	9	6	646	645	811	816	DL	453	ActiveX VT_ERROR: 	85	91	65	-5	1	DCA	CVG	411	4	16	0		0					
2001	6	1	5	2003	1855	2252	2116	DL	567	N295æ1	169	141	113	96	68	BOS	CVG	752	5	51	0		0					
2001	7	9	1	926	930	959	1006	US	328	N816äâ	93	96	69	-7	-4	CLT	IND	428	7	17	0		0					
2001	7	28	6	1512	1515	1554	1553	US	428	N899äâ	42	38	23	1	-3	CLT	GSP	75	5	14	0		0					
2001	7	12	4	1740	1748	1802	1812	US	526	N887äâ	22	24	11	-10	-8	ITH	ELM	32	4	7	0		0					
2001	7	26	4		1330		1541	US	657	äNKNOæ		131				CLT	BOS	728	0	0	1		0					
2001	7	7	6	653	700	851	855	US	810	N860äâ	118	115	100	-4	-7	SDF	PHL	576	8	10	0		0					
2001	7	15	7	1637	1630	1802	1805	US	947	N352äâ	85	95	48	-3	7	LGA	ORF	296	6	31	0		0					
2001	7	3	2	2014	2015	2254	2301	US	1119	N436äâ	160	166	121	-7	-1	PHL	PBI	951	5	34	0		0					
2001	7	26	4	2134	1952	2254	2110	US	1286	N562Aä	80	78	57	104	102	RDU	PHL	336	13	10	0		0					
2001	7	8	7	929	918	1002	1005	US	1621	N335äâ	33	47	20	-3	11	GSO	CLT	83	4	9	0		0					
2001	7	17	2	1908	1905	2023	2048	US	1907	N704äæ	135	163	116	-25	3	CLT	DFW	936	7	12	0		0					
2001	7	1	7	1350	1255	1654	1613	US	2230	N112äæ	184	198	162	41	55	MIA	BOS	1258	4	18	0		0					
2001	7	5	4	1809	1815	2056	2109	US	2677	N247äâ	167	174	128	-13	-6	LGA	JAX	834	5	34	0		0					
2001	7	14	6	1857	1900	2017	2044	US	6535	N753äæ	80	104	64	-27	-3	BOS	DCA	399	1	15	0		0					
2001	7	27	5	1330	1330	1432	1430	WN	35	N510@@	62	60	54	2	0	AMA	DAL	324	2	6	0		0					
2001	7	15	7	1215	1215	1314	1310	WN	111	N80@@@	59	55	47	4	0	AUS	HRL	273	4	8	0		0					
2001	7	14	6	1428	1400	1520	1455	WN	176	N402@@	52	55	43	25	28	SAT	DAL	248	4	5	0		0					
2001	7	11	3	640	640	748	745	WN	259	N382@@	68	65	59	3	0	BWI	CLE	314	2	7	0		0					
2001	7	10	2	1520	1520	1940	1935	WN	346	N391@@	140	135	125	5	0	PHX	AUS	872	5	10	0		0					
2001	7	31	2	1805	1805	1823	1810	WN	432	N95@@@	78	65	69	13	0	MAF	ABQ	332	3	6	0		0					
2001	7	10	2	1550	1550	1649	1655	WN	508	N333@@	59	65	46	-6	0	AUS	LBB	341	3	10	0		0					
2001	7	8	7	850	850	1356	1355	WN	603	N313@@	186	185	175	1	0	PHX	MSY	1301	4	7	0		0					
2001	7	13	5	1535	1535	1650	1650	WN	709	N87@@@	75	75	50	0	0	MDW	STL	251	5	20	0		0					
2001	7	30	1	615	615	729	725	WN	811	N614@@	74	70	56	4	0	ONT	OAK	361	3	15	0		0					
2001	7	23	1	1415	1415	1530	1545	WN	923	N375@@	75	90	62	-15	0	STL	OKC	462	5	8	0		0					
2001	7	25	3	1415	1415	1509	1520	WN	1056	N649@@	54	65	46	-11	0	BWI	BDL	283	3	5	0		0					
2001	7	21	6	1910	1910	2008	2005	WN	1196	N338@@	58	55	37	3	0	FLL	TPA	197	6	15	0		0					
2001	7	6	5	1455	1415	1737	1655	WN	1318	N789@@	102	100	90	42	40	SAN	ABQ	628	2	10	0		0					
2001	7	22	7	2040	2030	2150	2150	WN	1438	N395@@	70	80	56	0	10	OAK	LAX	337	6	8	0		0					
2001	7	7	6	1950	1950	2107	2110	WN	1575	N359@@	77	80	64	-3	0	LAS	OAK	407	4	9	0		0					
2001	7	14	6	1025	1025	1205	1205	WN	1726	N370@@	100	100	77	0	0	SEA	RNO	564	5	18	0		0					
2001	7	6	5	1235	1235	1345	1400	WN	1867	N73@@@	70	85	62	-15	0	MDW	OMA	423	3	5	0		0					
2001	7	29	7	2055	2040	2140	2130	WN	2041	N93@@@	45	50	30	10	15	TPA	JAX	180	5	10	0		0					
2001	7	20	5	727	720	927	930	WN	2157	N684@@	60	70	47	-3	7	PHX	ABQ	328	2	11	0		0					
2001	7	23	1	1240	1240	1335	1335	WN	2406	N503@@	55	55	40	0	0	STL	IND	229	7	8	0		0					
2001	7	6	5	1024	1025	1255	1303	NW	512	N778N3	151	158	124	-8	-1	DTW	TPA	983	9	18	0		0					
2001	7	2	1	847	845	1046	1027	NW	627	N330Næ	179	162	152	19	2	DCA	MSP	931	6	21	0		0					
2001	7	20	5	1354	1329	1440	1420	NW	761	N751Næ	106	111	82	20	25	DTW	MSP	528	3	21	0		0					
2001	7	18	3	2216	2220	2312	2306	NW	898	N341Næ	56	46	27	6	-4	MSP	DLH	144	10	19	0		0					
2001	7	1	7	1830	1835	1913	1905	NW	1049	N918Ræ	103	90	82	8	-5	LAN	MSP	455	17	4	0		0					
2001	7	10	2	1349	1347	1527	1523	NW	1224	A367Næ	98	96	64	4	2	DTW	BWI	408	7	27	0		0					
2001	7	26	4	1912	1915	2016	2020	NW	1460	N957N@	64	65	34	-4	-3	CMH	DTW	155	16	14	0		0					
2001	7	24	2	2048	2048	2254	2303	NW	1635	N524äâ	246	255	219	-9	0	MSP	SFO	1589	3	24	0		0					
2001	7	2	1	602	605	821	815	NW	1831	N305äâ	139	130	106	6	-3	BOS	DTW	632	9	24	0		0					
2001	7	12	4	1158	1200	1749	1748	TW	108	N9405ã	231	228	208	1	-2	SMF	STL	1679	12	11	0		0					
2001	7	4	3	2015	2020	2149	2132	TW	243	N926ãæ	154	132	126	17	-5	BWI	STL	737	4	24	0		0					
2001	7	11	3	1808	1809	1930	1942	TW	387	N921L@	82	93	62	-12	-1	MSP	STL	449	11	9	0		0					
2001	7	14	6	1405	1410	1505	1506	TW	526	N24193	120	116	93	-1	-5	CLT	STL	575	16	11	0		0					
2001	7	26	4	1809	1810	1932	1927	TW	639	N403ãæ	83	77	57	5	-1	MKE	STL	317	12	14	0		0					
2001	7	30	1	2121	2115	2347	11	UA	21	N611ä1	326	356	300	-24	6	JFK	LAX	2475	12	14	0		0					
2001	7	23	1	1313	1315	1529	1549	UA	141	N562ä1	256	274	236	-20	-2	ORD	SFO	1846	4	16	0		0					
2001	7	23	1	1359	1155	1751	1519	UA	262	N780ä1	172	144	117	152	124	DEN	ORD	888	8	47	0		0					
2001	7	14	6	1124	1125	1241	1249	UA	403	N441ä1	137	144	121	-8	-1	DEN	S	846	5	11	0		0					
2001	7	1	7		1130		1302	UA	515	äNKNOæ		152				BOS	ORD	867	0	0	1		0					
2001	7	31	2	627	630	926	930	UA	634	N455ä1	119	120	93	-4	-3	ORD	EWR	719	12	14	0		0					
2001	7	5	4	2103	2105	2353	2355	UA	766	N564ä1	110	110	77	-2	-2	ORD	BWI	622	5	28	0		0					
2001	7	29	7	2155	2153	1	2359	UA	977	N509ä1	126	126	95	2	2	IAD	MCO	758	5	26	0		0					
2001	7	24	2	2135	1855	30	2151	UA	1120	N7461ä	115	116	96	159	160	DEN	AUS	775	4	15	0		0					
2001	7	12	4	724	730	815	825	UA	1257	N7256ä	171	175	147	-10	-6	DTW	DEN	1123	10	14	0		0					
2001	7	18	3	735	735	1409	1323	UA	1500	N567ä1	274	228	234	46	0	SEA	ORD	1721	11	29	0		0					
2001	7	31	2	1727	1735	1917	1909	UA	1643	N7263ä	170	154	153	8	-8	IND	DEN	977	7	10	0		0					
2001	7	12	4	904	905	1147	1138	UA	1833	N465ä1	163	153	131	9	-1	IAD	MIA	921	4	28	0		0					
2001	7	27	5	712	715	1013	1007	UA	1984	N7459ä	181	172	151	6	-3	MIA	LGA	1097	13	17	0		0					
2001	7	7	6	559	600	737	744	UA	2251	N366ä1	98	104	83	-7	-1	PDX	SFO	550	5	10	0		0					
2001	7	5	4	1606	1600	1704	1709	UA	2538	N387ä1	58	69	38	-5	6	LAS	LAX	236	9	11	0		0					
2001	7	1	7	1827	1810	1941	1932	UA	2817	N390ä1	74	82	59	9	17	DEN	SLC	391	3	12	0		0					
2001	7	19	4	2058	2055	2217	2219	US	81	N162äæ	199	204	169	-2	3	PIT	DEN	1290	8	22	0		0					
2001	7	24	2	1511	1514	1758	1810	US	188	N420äâ	107	116	91	-12	-3	MSY	CLT	651	5	11	0		0					
2001	7	16	1	1200	1200	1358	1410	DL	630	N67071	118	130	101	-12	0	MCO	CVG	756	7	10	0		0					
2001	7	29	7	1932	1835	2102	2015	DL	751	ActiveX VT_ERROR: 	90	100	70	47	57	ATL	PIT	526	5	15	0		0					
2001	7	9	1	1833	1830	243	250	DL	864	N833M8	310	320	290	-7	3	HNL	LAX	2556	4	16	0		0					
2001	7	3	2	834	840	930	935	DL	971	N374D1	116	115	85	-5	-6	SLC	PDX	630	3	28	0		0					
2001	7	14	6	1236	910	1251	932	DL	1083	ActiveX VT_ERROR: 	75	82	60	199	206	CVG	BHM	396	6	9	0		0					
2001	7	8	7	1446	1440	1710	1650	DL	1185	N546D1	144	130	103	20	6	PHL	ATL	665	12	29	0		0					
2001	7	16	1	1426	1415	1645	1636	DL	1289	N293æ1	139	141	117	9	11	BDL	ATL	859	9	13	0		0					
2001	7	8	7	2209	2150	2317	2259	DL	1506	ActiveX VT_ERROR: 	68	69	40	18	19	ATL	CLT	227	9	19	0		0					
2001	7	29	7	610	615	902	907	DL	1621	N306æ1	112	112	85	-5	-5	SAN	SLC	626	5	22	0		0					
2001	7	22	7	2048	1850	2112	1908	DL	1726	ActiveX VT_ERROR: 	84	78	59	124	118	CVG	ORD	264	7	18	0		0					
2001	7	31	2	2058	2055	504	514	DL	1852	N828M8	306	319	283	-10	3	HNL	LAX	2556	7	16	0		0					
2001	7	5	4	1555	1555	1716	1730	DL	1965	ActiveX VT_ERROR: 	81	95	59	-14	0	ATL	MCO	403	7	15	0		0					
2001	7	18	3	1253	1250	1453	1436	DL	2104	ActiveX VT_ERROR: 	120	106	80	17	3	PBI	ATL	545	8	32	0		0					
2001	7	15	7	2034	2030	2205	2211	DL	2267	0	91	101	59	-6	4	BOS	DCA	399	4	28	0		0					
2001	7	22	7	1411	1415	1703	1715	DL	2447	ActiveX VT_ERROR: 	172	180	151	-12	-4	EWR	RSW	1068	5	16	0		0					
2001	7	19	4	2045	2028	2207	2203	HP	37	N638Aæ	82	95	60	4	17	PHX	LAX	370	10	12	0		0					
2001	7	27	5	743	746	815	825	HP	196	N315Aæ	152	159	134	-10	-3	DFW	LAS	1055	5	13	0		0					
2001	7	30	1	1214	1158	1255	1241	HP	435	N138Aæ	41	43	21	14	16	PHX	TUS	110	4	16	0		0					
2001	7	2	1	730	725	848	836	HP	612	N618Aæ	198	191	174	12	5	MSP	LAS	1300	4	20	0		0					
2001	7	23	1	1335	1336	1603	1608	HP	790	N813Aæ	148	152	128	-5	-1	PHX	PDX	1009	3	17	0		0					
2001	7	31	2	1628	1630	1722	1719	MQ	3078	ActiveX VT_ERROR: 	54	49	28	3	-2	LAX	BFL	109	4	22	0		0					
2001	7	29	7	1640	1645	1737	1752	MQ	3288	ActiveX VT_ERROR: 	57	67	42	-15	-5	ABI	DFW	158	10	5	0		0					
2001	7	15	7	923	926	1019	1025	MQ	3527	ActiveX VT_ERROR: 	56	59	32	-6	-3	DFW	ILE	130	3	21	0		0					
2001	7	12	4	1050	1050	1137	1141	MQ	3696	ActiveX VT_ERROR: 	47	51	30	-4	0	TYR	DFW	103	12	5	0		0					
2001	7	20	5	1715	1645	1813	1750	MQ	3909	ActiveX VT_ERROR: 	58	65	40	23	30	DFW	CLL	164	3	15	0		0					
2001	7	28	6	1322	1249	1418	1404	MQ	4128	ActiveX VT_ERROR: 	116	135	98	14	33	RIC	ORD	642	13	5	0		0					
2001	7	12	4	1818	1812	2020	2026	MQ	4297	ActiveX VT_ERROR: 	62	74	42	-6	6	ORD	DAY	240	3	17	0		0					
2001	7	15	7	1548	1545	1657	1710	MQ	4494	ActiveX VT_ERROR: 	69	85	55	-13	3	PWM	LGA	270	6	8	0		0					
2001	7	26	4	1839	1700	1954	1840	MQ	4798	ActiveX VT_ERROR: 	75	100	55	74	99	BWI	BOS	370	12	8	0		0					
2001	7	7	6	1850	1615	2059	1825	MQ	5048	ActiveX VT_ERROR: 	129	130	103	154	155	RDU	JFK	426	8	18	0		0					
2001	7	6	5	1840	1842	1959	2004	MQ	5272	ActiveX VT_ERROR: 	79	82	62	-5	-2	MCO	MIA	193	9	8	0		0					
2001	7	30	1	1529	1500	1727	1629	NW	141	N328Næ	118	89	65	58	29	ORD	MSP	334	13	40	0		0					
2001	7	16	1	901	906	944	1008	NW	253	N89235	103	122	83	-24	-5	DTW	MEM	610	6	14	0		0					
2001	7	7	6	1308	1310	1500	1515	NW	357	N241Næ	112	125	93	-15	-2	MEM	MSP	700	6	13	0		0					
2001	7	26	4		1845		2115	AA	93	äNKNOæ		210				EWR	DFW	1372	0	0	1		0					
2001	7	26	4	1600	1602	1735	1744	AA	339	N879A1	95	102	66	-9	-2	DFW	MCI	460	6	23	0		0					
2001	7	8	7	958	928	1145	1122	AA	466	N269A1	107	114	84	23	30	DFW	B	631	5	18	0		0					
2001	7	21	6	1913	1905	2002	2006	AA	598	N442A1	169	181	146	-4	8	DFW	ONT	1189	6	17	0		0					
2001	7	19	4	1034	1039	1638	1645	AA	754	N599A1	244	246	209	-7	-5	LAX	ORD	1745	10	25	0		0					
2001	7	16	1	1003	1006	1225	1232	AA	888	N549A1	82	86	68	-7	-3	ORD	BUF	473	5	9	0		0					
2001	7	3	2		702		836	AA	1091	äNKNOæ		154				ORD	DEN	888	0	0	1		0					
2001	7	23	1	2300	2300	453	450	AA	1224	N593A1	233	230	215	3	0	SAN	ORD	1723	4	14	0		0					
2001	7	31	2	1222	1225	1757	1753	AA	1344	N563A1	215	208	179	4	-3	PHX	ORD	1440	9	27	0		0					
2001	7	15	7	1059	1059	1412	1410	AA	1464	N548A1	133	131	102	2	0	DFW	ATL	732	9	22	0		0					
2001	7	1	7	2131	2031	2251	2202	AA	1599	N2AãA1	80	91	60	49	60	ORD	MSP	334	3	17	0		0					
2001	7	1	7	2154	2011	2258	2121	AA	1727	N2B1	124	130	94	97	103	ATL	ORD	606	4	26	0		0					
2001	7	31	2	1831	1831	2134	2139	AA	1854	N594A1	123	128	97	-5	0	ORD	EWR	719	8	18	0		0					
2001	7	5	4	802	802	1135	1138	AA	1992	N869A1	153	156	134	-3	0	DFW	RDU	1062	3	16	0		0					
2001	7	22	7	1906	1903	2347	2346	AA	2246	N639A1	221	223	191	1	3	DFW	BOS	1562	10	20	0		0					
2001	7	24	2	1839	1840	2121	2112	AA	2509	N2CJA1	222	212	175	9	-1	LGA	DAL	1381	19	28	0		0					
2001	7	15	7	2005	2000	2048	2047	AQ	49	ActiveX VT_ERROR: 	43	47	32	1	5	ITO	HNL	216	6	5	0		0					
2001	7	7	6	854	855	933	930	AQ	273	ActiveX VT_ERROR: 	39	35	25	3	-1	HNL	LIH	102	3	11	0		0					
2001	7	5	4	758	802	1214	1223	AS	92	N303Aâ	196	201	175	-9	-4	ANC	SEA	1449	10	11	0		0					
2001	7	3	2	1749	1753	1941	1939	AS	310	N933Aâ	112	106	90	2	-4	PDX	SFO	550	7	15	0		0					
2001	7	14	6	1245	1130	1335	1219	AS	463	N933Aâ	50	49	26	76	75	SEA	PDX	129	5	19	0		0					
2001	7	19	4	2030	2016	2311	2310	AS	729	N976Aâ	161	174	138	1	14	PHX	SEA	1107	5	18	0		0					
2001	7	11	3	1528	1530	2042	2049	CO	222	N14818	194	199	159	-7	-2	SAN	IAH	1303	24	11	0		0					
2001	7	20	5	631	635	1010	1011	CO	458	N14629	159	156	142	-1	-4	DFW	CLE	1021	5	12	0		0					
2001	7	5	4	1931	1935	2340	2335	CO	746	N24202	249	240	207	5	-4	SJU	EWR	1608	14	28	0		0					
2001	7	6	5	2013	2015	2136	2157	CO	1183	N16649	143	162	103	-21	-2	EWR	ORD	719	4	36	0		0					
2001	7	3	2	1148	1150	1315	1254	CO	1453	N16642	87	64	39	21	-2	IAH	DFW	224	14	34	0		0					
2001	7	13	5	1258	1305	2035	2047	CO	1600	N13716	277	282	245	-12	-7	LAX	CLE	2053	4	28	0		0					
2001	7	28	6	831	835	938	947	CO	1748	N819Nè	67	72	52	-9	-4	MFE	IAH	316	5	10	0		0					
2001	7	12	4	754	755	1154	1148	CO	1916	N33635	180	173	153	6	-1	IAH	PIT	1117	7	20	0		0					
2001	7	14	6	2059	2040	2242	2232	DL	230	N838M8	103	112	81	10	19	FLL	ATL	581	9	13	0		0					
2001	7	17	2	653	655	1126	1138	DL	352	N143D1	153	163	129	-12	-2	LAS	DFW	1055	11	13	0		0					
2001	7	11	3	1542	1530	1802	1744	DL	478	ActiveX VT_ERROR: 	140	134	107	18	12	ATL	LGA	761	19	14	0		0					
2001	7	30	1	2018	2020	2056	2102	DL	593	N224D1	98	102	74	-6	-2	ATL	STL	483	8	16	0		0					
2001	8	22	3	1545	1545	1650	1654	US	376	N508Aä	65	69	44	-4	0	PHL	ALB	212	4	17	0		0					
2001	8	16	4	1645	1640	1755	1759	US	475	N515Aä	70	79	50	-4	5	BUF	LGA	292	10	10	0		0					
2001	8	22	3	2050	2050	2119	2132	US	575	N800äâ	29	42	16	-13	0	CLT	GSP	75	3	10	0		0					
2001	8	20	1	1356	1400	1447	1448	US	742	N894äâ	51	48	33	-1	-4	PIT	CRW	164	4	14	0		0					
2001	8	30	4	1523	1500	1650	1621	US	874	N506Aä	87	81	58	29	23	DCA	PVD	357	4	25	0		0					
2001	8	14	2	633	640	816	821	US	1028	N706äæ	103	101	70	-5	-7	PIT	BOS	496	14	19	0		0					
2001	8	20	1	1405	1400	1803	1754	US	1192	N673äâ	238	234	198	9	5	SJU	PHL	1576	16	24	0		0					
2001	8	22	3	1006	1005	1301	1238	US	1464	N409äâ	175	153	148	23	1	TPA	PHL	920	10	17	0		0					
2001	8	28	2	1129	1135	1405	1421	US	1692	N443äâ	96	106	82	-16	-6	ORD	CLT	599	4	10	0		0					
2001	8	11	6	1354	1345	1455	1437	US	1968	N882äâ	61	52	33	18	9	TYS	CLT	177	7	21	0		0					
2001	8	27	1	1347	1350	1430	1439	US	2368	N714äæ	43	49	28	-9	-3	RDU	CLT	130	5	10	0		0					
2001	8	19	7	817	815	1054	1051	US	2726	N252Aä	157	156	141	3	2	BWI	RSW	919	2	14	0		0					
2001	8	15	3	956	1000	1116	1130	US	6857	N103äæ	80	90	38	-14	-4	LGA	DCA	214	3	39	0		0					
2001	8	21	2	1842	1830	1933	1925	WN	52	N63@@@	51	55	42	8	12	HOU	DAL	239	3	6	0		0					
2001	8	31	5	1418	1400	1534	1515	WN	130	N750@@	76	75	61	19	18	LAX	SMF	373	3	12	0		0					
2001	8	29	3	2150	2150	2330	2340	WN	196	N370@@	100	110	93	-10	0	HOU	STL	687	2	5	0		0					
